,Company Id,PROs Culture & Values mean,PROs Work/Life Balance mean,PROs Senior Management mean,PROs Comp & Benefits mean,PROs Career Opportunities mean,CONs Culture & Values mean,CONs Work/Life Balance mean,CONs Senior Management mean,CONs Comp & Benefits mean,CONs Career Opportunities mean,PROs Culture & Values count,PROs Work/Life Balance count,PROs Senior Management count,PROs Comp & Benefits count,PROs Career Opportunities count,CONs Culture & Values count,CONs Work/Life Balance count,CONs Senior Management count,CONs Comp & Benefits count,CONs Career Opportunities count
14,30,0.5284027397260272,0.44366969696969694,0.4681526315789474,0.5911567567567565,0.5410025641025643,0.05100285714285714,-0.033987500000000004,-0.008647826086956523,-0.019700000000000002,0.16832619047619046,73.0,33.0,19.0,74.0,39.0,70.0,16.0,46.0,25.0,42.0
15,32,0.41882682926829246,0.32171075268817195,0.4098114754098361,0.4354098265895953,0.4452705128205128,-0.08334624624624623,-0.1601148936170213,-0.15386464646464645,-0.14757080745341614,-0.0010650485436893228,164.0,93.0,61.0,173.0,78.0,333.0,94.0,198.0,161.0,103.0
16,33,0.5178,0.4563875,0.48336666666666667,0.49764687500000004,0.41306666666666675,0.1001648648648649,-0.1622142857142857,0.05154117647058824,-0.1593142857142857,0.09278947368421052,23.0,8.0,3.0,32.0,18.0,37.0,7.0,17.0,7.0,19.0
17,34,0.5518115384615385,0.461885,0.39887,0.5430225806451612,0.4571870967741936,0.08025384615384615,-0.11718333333333335,-0.031756000000000006,-0.0651769230769231,0.13958285714285715,52.0,20.0,10.0,62.0,31.0,52.0,18.0,25.0,13.0,35.0
18,35,0.554250446162999,0.543501537070526,0.5086724288840264,0.5893413793103449,0.568586223984143,0.019121280179674377,0.0022025188916876617,0.021816913580246903,0.04381447543160689,0.1370138203356364,1681.0,1106.0,457.0,1247.0,1009.0,1781.0,397.0,810.0,753.0,1013.0
19,36,0.5646812080536905,0.47775932203389815,0.48852399999999996,0.46888365384615394,0.5296545454545455,-0.07392459016393439,-0.016997435897435888,-0.14003129251700677,-0.13269370629370622,-0.0666234375,149.0,59.0,75.0,104.0,55.0,183.0,117.0,147.0,143.0,64.0
20,39,0.49858961038961025,0.42772857142857157,0.425407142857143,0.5012949999999999,0.6619461538461539,0.0025783783783783795,0.02806000000000001,0.007476470588235302,0.094425,0.13351627906976746,77.0,28.0,28.0,60.0,26.0,74.0,5.0,51.0,16.0,43.0
21,40,0.49236678200692097,0.5058638235294123,0.4202354545454542,0.554695798319329,0.4941938618925833,-0.04834583783783785,-0.06366623376623373,-0.060048494983277564,-0.015276883116883098,0.011587134502923986,578.0,340.0,220.0,714.0,391.0,925.0,154.0,598.0,385.0,513.0
22,44,0.5177903225806452,0.3019764705882353,0.4259833333333334,0.612476923076923,0.536005882352941,0.017168055555555523,-0.17008947368421054,-0.13933214285714282,0.09179565217391306,0.016855555555555554,62.0,17.0,18.0,65.0,34.0,144.0,38.0,84.0,23.0,45.0
23,48,0.6793338709677419,0.6723636363636365,0.44054545454545463,0.6283492957746479,0.5284227272727273,0.11715942028985511,-0.07466666666666666,0.09711764705882353,0.22523076923076923,0.192103125,62.0,33.0,11.0,71.0,22.0,69.0,3.0,34.0,13.0,32.0
24,49,0.5385969432314405,0.501075294117647,0.3772431818181818,0.615667256637168,0.5762920792079207,-0.015869426751592357,-0.038007999999999986,-0.10597184466019423,0.034755140186915875,0.0813423076923077,229.0,85.0,44.0,113.0,101.0,157.0,25.0,103.0,107.0,130.0
25,51,0.5170358778625952,0.4647906976744186,0.3864310344827586,0.5590269736842102,0.4961647727272725,-0.012437222222222223,-0.0084024096385542,-0.0528340909090909,0.15654999999999997,0.06281894736842107,131.0,43.0,29.0,152.0,88.0,180.0,83.0,88.0,112.0,95.0
26,53,0.5393371739130438,0.49690775510204027,0.4516640522875813,0.5276300613496933,0.5184644067796611,-0.00718533604887984,-0.008008730158730167,-0.04529473684210526,0.06817728813559328,0.043336792452830196,460.0,245.0,153.0,326.0,295.0,491.0,126.0,285.0,295.0,318.0
27,54,0.3924705882352941,0.35315,0.42055833333333337,0.6098181818181819,0.4412937500000001,0.007091111111111115,-0.016772727272727262,-0.0022454545454545505,0.2234,0.004324999999999997,34.0,12.0,12.0,33.0,16.0,45.0,11.0,22.0,10.0,20.0
28,55,0.553592405063291,0.45069666666666675,0.6410074074074075,0.5774226415094339,0.5195267605633801,-0.015428865979381442,-0.06479687499999999,-0.12583768115942026,-0.06567049180327866,0.03440153846153844,79.0,30.0,27.0,106.0,71.0,97.0,64.0,69.0,61.0,65.0
29,56,0.5021099547511307,0.475973913043478,0.4319717391304348,0.4868959064327483,0.5256499999999996,-0.05440121212121212,-0.025524137931034478,-0.06673979591836735,-0.023365714285714302,0.003547904191616765,221.0,69.0,92.0,171.0,132.0,330.0,58.0,196.0,140.0,167.0
30,57,0.5398904942965776,0.45065124999999995,0.46807228915662635,0.5551024193548386,0.5002390977443606,-0.007300847457627109,-0.09999367088607596,-0.07849999999999996,0.00937079207920791,0.048168518518518506,263.0,80.0,83.0,124.0,133.0,354.0,79.0,180.0,202.0,162.0
31,59,0.6597124999999999,0.6249,0.410675,0.6739599999999999,0.54876,0.053687499999999985,-0.166,0.024224999999999997,-0.4677,0.24306666666666665,8.0,1.0,4.0,5.0,5.0,8.0,2.0,8.0,2.0,6.0
32,60,0.468609090909091,0.40739166666666665,0.46467692307692315,0.5168097560975611,0.584352,-0.006184615384615391,-0.07544285714285714,-0.1101264705882353,-0.02344000000000001,0.06333793103448274,44.0,12.0,13.0,41.0,25.0,65.0,14.0,34.0,30.0,29.0
33,63,0.6612652173913044,0.7092142857142857,0.7151833333333334,0.686507142857143,0.5941749999999999,-0.12992941176470588,0.0,-0.04191666666666666,-0.07655000000000002,0.021542857142857145,23.0,7.0,6.0,14.0,8.0,17.0,2.0,12.0,6.0,7.0
34,64,0.5337345433919476,0.5133299578059084,0.5268368509212734,0.5776058780841797,0.561862131367294,0.014854696132596672,-0.04915177453027139,0.006822010398613519,0.01809562243502053,0.10792655462184858,1763.0,711.0,597.0,1378.0,1492.0,2172.0,479.0,1154.0,731.0,1190.0
35,65,0.5388769696969692,0.5217745098039216,0.40769482758620695,0.5725584070796459,0.5715842696629211,-0.03760569620253165,-0.0431945945945946,-0.05307029702970297,0.12237272727272723,-0.009070769230769247,165.0,51.0,58.0,113.0,89.0,158.0,37.0,101.0,33.0,65.0
36,66,0.532287564766839,0.4650708333333333,0.3947872727272728,0.5248686274509802,0.5405363636363636,0.0030205479452054835,-0.02314468085106384,-0.02853266666666663,-0.058402298850574706,0.09355714285714284,193.0,48.0,55.0,102.0,77.0,219.0,47.0,150.0,87.0,84.0
37,67,0.5293332500000003,0.43084954128440345,0.5370661971830984,0.5552141414141415,0.5776844444444441,-0.03265166374781078,-0.1037916666666666,-0.09122169811320756,0.00513036649214662,0.06998795811518321,400.0,218.0,71.0,297.0,180.0,571.0,156.0,318.0,191.0,191.0
38,68,0.4579422222222222,0.7105947368421054,0.6279333333333333,0.6058882352941177,0.6025687499999999,0.08182452830188681,0.1443125,-0.030499999999999996,0.069845,-0.009535999999999994,45.0,19.0,6.0,34.0,16.0,53.0,8.0,22.0,20.0,25.0
39,72,0.5310250505050508,0.473964423076923,0.5108306306306305,0.5643748358862148,0.5484543766578254,0.0015441056910569038,-0.08659281437125743,-0.08862506887052342,0.047491447368421064,0.04536008583690987,495.0,104.0,111.0,457.0,377.0,492.0,167.0,363.0,152.0,233.0
40,74,0.6265166666666666,0.4798428571428571,0.5336125,0.6190249999999998,0.78318,-0.01376333333333333,-0.13744,-0.14538,0.38754999999999995,0.12087999999999999,24.0,7.0,8.0,32.0,5.0,30.0,10.0,20.0,4.0,10.0
41,75,0.5438363636363636,0.5443052631578948,0.4305857142857142,0.6212228070175438,0.5933631578947368,-0.032957142857142845,-0.008536842105263159,0.04809393939393939,0.1490375,0.20168214285714287,55.0,19.0,14.0,57.0,38.0,63.0,19.0,33.0,16.0,28.0
42,76,0.7115,0.502,0.3612,0.54595,0.6249,0.0,-0.1361,0.0,-0.1027,0.03726666666666667,4.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0
43,77,0.5334629032258064,0.5767095238095237,0.5278322580645162,0.6205131868131866,0.5009568181818181,0.012086792452830175,-0.16258250000000002,-0.09361044776119402,-0.05022580645161287,0.06974268292682927,124.0,42.0,31.0,91.0,44.0,106.0,40.0,67.0,31.0,82.0
44,78,0.49940601307189614,0.48040454545454586,0.4523450892857141,0.5337122778675286,0.5061228571428577,-0.045872698412698386,-0.12919644970414196,-0.07171079027355627,-0.027378695073235624,0.035567199017199,765.0,462.0,224.0,619.0,455.0,945.0,169.0,658.0,751.0,814.0
45,80,0.4720411764705882,0.52107,0.3918,0.6116133333333333,0.3410888888888889,-0.015234482758620691,0.04101111111111111,-0.06425294117647061,0.038045454545454514,0.025999999999999992,17.0,10.0,7.0,15.0,9.0,29.0,9.0,17.0,11.0,9.0
46,81,0.6134333333333334,0.5501,0.0,0.6788857142857143,0.7224999999999999,-0.012242857142857135,0.5994,0.013533333333333336,0.42344,-0.021733333333333337,6.0,2.0,0.0,7.0,4.0,7.0,1.0,3.0,5.0,3.0
47,82,0.5625183098591552,0.5255157894736842,0.48478000000000004,0.5549176470588236,0.564595,0.06177758620689655,-0.22566666666666665,0.05430000000000001,0.24269166666666672,0.08746666666666666,71.0,19.0,20.0,51.0,20.0,58.0,6.0,44.0,12.0,33.0
48,83,0.5602198019801979,0.5005798076923076,0.46129418604651123,0.5798072202166069,0.5142187499999995,-0.020585354691075496,-0.10741956521739131,-0.028276603773584912,-0.0446801724137931,0.02461464435146442,303.0,104.0,86.0,277.0,192.0,437.0,92.0,265.0,116.0,239.0
49,85,0.5160807692307693,0.7936,0.7547599999999999,0.38889,0.6220625000000001,0.0904625,-0.1321222222222222,0.11655714285714287,0.06092857142857143,0.23653333333333335,26.0,2.0,5.0,10.0,8.0,16.0,9.0,7.0,7.0,6.0
50,86,0.5228285714285713,0.3133714285714286,0.5097785714285715,0.4293214285714287,0.3439933333333334,-0.06943269230769232,-0.08954999999999999,-0.19663999999999998,-0.1569818181818182,-0.07155,28.0,7.0,14.0,42.0,15.0,52.0,8.0,30.0,22.0,22.0
51,87,0.5057846666666662,0.374718,0.41286071428571425,0.5291122807017541,0.5090170731707315,-0.01864669421487603,-0.05091249999999999,-0.047635433070866116,0.06057758620689654,0.15584197530864194,150.0,50.0,28.0,114.0,82.0,242.0,48.0,127.0,58.0,81.0
52,88,0.5520066869300915,0.5136846846846846,0.4353761904761906,0.5761910638297869,0.5306292857142854,-0.028086039886039867,-0.04300757575757576,-0.09162184873949578,0.09616179775280896,0.07974861878453042,329.0,111.0,63.0,235.0,140.0,351.0,66.0,238.0,89.0,181.0
53,89,0.504147254781001,0.4706781209781195,0.4476555769230775,0.5800551039697542,0.5158871518418695,-0.037745553987297134,-0.11291799544419136,-0.07970896969696967,0.04288200972447326,0.030434549689440923,1621.0,777.0,520.0,3174.0,1113.0,2834.0,878.0,1650.0,617.0,1288.0
54,92,0.5633296296296297,0.46630000000000005,0.37095000000000006,0.5169054054054054,0.5580111111111111,0.008163636363636357,-0.1252375,-0.0326027027027027,0.013815789473684212,0.025868965517241386,54.0,15.0,14.0,37.0,27.0,66.0,16.0,37.0,19.0,29.0
55,94,0.6641375,0.4343000000000001,0.5393555555555555,0.6622666666666666,0.13862222222222223,0.18958235294117648,-0.14277499999999999,0.17830000000000001,0.005085714285714281,0.30543333333333333,16.0,3.0,9.0,6.0,9.0,17.0,4.0,6.0,7.0,6.0
56,97,0.5834549683257905,0.5073926070038921,0.5343026346604217,0.5453621589153892,0.5393021394319427,-0.008249216639654278,-0.013235233333333346,-0.03920106614974547,-0.023961347765363038,0.0454518503289473,5525.0,1799.0,1708.0,5827.0,2711.0,5553.0,3000.0,4127.0,2864.0,2432.0
57,100,0.554075,0.0,0.0,0.8052333333333334,0.7137333333333333,0.15000000000000002,0.0,0.16339999999999996,0.0,0.19010000000000002,8.0,0.0,0.0,3.0,3.0,16.0,1.0,2.0,0.0,3.0
58,101,0.5537523121387284,0.520407857142857,0.4714687499999998,0.587576958525347,0.5030876543209878,-0.10833144963144956,-0.08378544303797467,-0.14217411764705887,-0.1282541484716156,0.03713311258278146,346.0,140.0,96.0,434.0,81.0,407.0,158.0,255.0,229.0,151.0
59,102,0.5137346893491128,0.4943397546012271,0.4620065395095371,0.6044580319596295,0.5294457268078895,0.015600976909413857,-0.015106027397260274,-0.03196571008094189,0.03592994082840238,0.08022245353159835,1352.0,815.0,367.0,2378.0,1369.0,2252.0,365.0,1359.0,845.0,1345.0
60,103,0.527254838709678,0.41195168539325794,0.48012249999999973,0.4204389408099684,0.47366057347670165,-0.0520216432865731,-0.10403149606299208,-0.10418391719745225,-0.10685931863727438,-0.04131566951566952,651.0,356.0,280.0,321.0,279.0,998.0,254.0,628.0,499.0,351.0
61,106,0.38788666666666666,0.38188999999999995,0.4664307692307693,0.47481249999999997,0.5751166666666668,-0.13703902439024393,0.1605625,-0.25450333333333336,0.20154999999999995,0.014976666666666671,30.0,10.0,13.0,40.0,12.0,41.0,8.0,30.0,18.0,30.0
62,107,0.6346251612903225,0.5709957746478871,0.5022444444444444,0.6028651260504198,0.6040354609929077,0.011328333333333331,-0.13253571428571423,-0.033743575418994406,0.1820540983606557,0.06701487179487182,310.0,142.0,81.0,238.0,141.0,300.0,42.0,179.0,61.0,195.0
63,111,0.6131125000000001,0.6688500000000001,0.802,0.6536444444444445,0.5619799999999999,0.0964642857142857,-0.3548,0.11414615384615387,-0.21075,0.3801,8.0,4.0,1.0,9.0,5.0,14.0,2.0,13.0,2.0,5.0
64,112,0.37003125,0.3043666666666667,0.19867499999999996,0.2777266666666666,0.7055,-0.19911818181818183,-0.0258,-0.13402380952380955,-0.10224000000000003,0.0384153846153846,16.0,12.0,4.0,15.0,4.0,22.0,1.0,21.0,10.0,13.0
65,113,0.5146,0.36706666666666665,-0.4019,0.58784,0.48094999999999993,-0.018222222222222216,0.051574999999999996,0.054541666666666655,0.5946,-0.08128888888888887,4.0,3.0,1.0,10.0,4.0,18.0,4.0,12.0,2.0,9.0
66,114,0.5160407290015852,0.3885888888888885,0.43721806167400845,0.34329084337349364,0.5096606986899556,-0.08938640661938543,-0.10901552062868361,-0.14730647840531574,-0.16987554112554107,-0.00976958041958043,631.0,297.0,227.0,415.0,229.0,846.0,509.0,602.0,462.0,286.0
67,116,0.5612131578947367,0.5373050000000001,0.5790708333333335,0.6431925373134325,0.5923222222222223,-0.011400925925925924,-0.036146153846153856,-0.027036507936507907,0.04641666666666667,0.03512391304347826,76.0,20.0,24.0,67.0,45.0,108.0,13.0,63.0,24.0,46.0
68,117,0.5196868217054261,0.495512,0.39250833333333324,0.6018223880597016,0.5581803278688523,-0.049140909090909075,-0.060299999999999986,-0.07074333333333332,-0.05646170212765956,0.009910975609756092,129.0,25.0,12.0,67.0,61.0,132.0,35.0,60.0,47.0,82.0
69,118,0.4818056179775281,0.3655545454545454,0.46931212121212135,0.35846206896551747,0.4279235294117648,-0.05853684210526315,-0.09993137254901958,-0.15424404761904761,0.004950000000000006,-0.07205471698113208,89.0,44.0,33.0,87.0,34.0,152.0,51.0,84.0,118.0,53.0
