,Ticker Symbol,Ticker Sector,Ticker Industry,Company Id,Company URL,company_name,count
656,nasdaq:alxn,Health Care,Pharmaceuticals & Biotechnology,6092,"https://www.glassdoor.com/Overview/Working-at-Alexion-Pharmaceuticals-EI_IE6092.11,34.htm",Alexion Pharmaceuticals,104
657,nasdaq:mtch,Technology,Software & Computer Services,392333,"https://www.glassdoor.com/Overview/Working-at-OkCupid-EI_IE392333.11,18.htm",OkCupid,13
658,nyse:chs,Consumer Services,General Retailers,2296,"https://www.glassdoor.com/Overview/Working-at-Chico-s-FAS-EI_IE2296.11,22.htm",Chico s FAS,235
659,nasdaq:seic,Financials,Financial Services,1851,"https://www.glassdoor.com/Overview/Working-at-SEI-Investments-EI_IE1851.11,26.htm",SEI Investments,144
660,nyse:alg,Industrials,Industrial Engineering,2297,"https://www.glassdoor.com/Overview/Working-at-Alamo-Group-EI_IE2297.11,22.htm",Alamo Group,8
661,nyse:wyn,Consumer Services,Travel & Leisure,40166,"https://www.glassdoor.com/Overview/Working-at-Wyndham-Worldwide-EI_IE40166.11,28.htm",Wyndham Worldwide,335
662,swx:lisn,,,10594,"https://www.glassdoor.com/Overview/Working-at-Lindt-and-Spr%C3%BCngli-EI_IE10594.11,29.htm",Lindt and Spr%C3%BCngli,68
663,nasdaq:blmn,Consumer Services,Travel & Leisure,144986,"https://www.glassdoor.com/Overview/Working-at-Carrabba-s-Italian-Grill-EI_IE144986.11,35.htm",Carrabba s Italian Grill,125
664,ams:rand,Industrials,Support Services,302306,"https://www.glassdoor.com/Overview/Working-at-Randstad-EI_IE302306.11,19.htm",Randstad,705
665,nasdaq:eght,Telecommunications,Fixed Line Telecommunications,4045,"https://www.glassdoor.com/Overview/Working-at-8x8-EI_IE4045.11,14.htm",8x8,84
666,nyse:etm,Consumer Services,Media,8688,"https://www.glassdoor.com/Overview/Working-at-Entercom-EI_IE8688.11,19.htm",Entercom,99
667,nasdaq:odp,Consumer Services,General Retailers,1723,"https://www.glassdoor.com/Overview/Working-at-Office-Depot-EI_IE1723.11,23.htm",Office Depot,750
668,nyse:syy,Consumer Services,Food & Drug Retailers,634,"https://www.glassdoor.com/Overview/Working-at-Sysco-EI_IE634.11,16.htm",Sysco,380
669,nasdaq:mu,Technology,Technology Hardware & Equipment,1648,"https://www.glassdoor.com/Overview/Working-at-Micron-Technology-EI_IE1648.11,28.htm",Micron Technology,444
670,nyse:man,Industrials,Support Services,608019,"https://www.glassdoor.com/Overview/Working-at-Experis-EI_IE608019.11,18.htm",Experis,403
671,nasdaq:penn,Consumer Services,Travel & Leisure,1996,"https://www.glassdoor.com/Overview/Working-at-Pinnacle-Entertainment-EI_IE1996.11,33.htm",Pinnacle Entertainment,88
672,nyse:mas,Industrials,Construction & Materials,415637,"https://www.glassdoor.com/Overview/Working-at-Masco-Cabinetry-EI_IE415637.11,26.htm",Masco Cabinetry,52
673,lon:mab,Consumer Services,Travel & Leisure,16140,"https://www.glassdoor.com/Overview/Working-at-Mitchells-and-Butlers-EI_IE16140.11,32.htm",Mitchells and Butlers,157
674,nyse:srt,Industrials,Support Services,6686,"https://www.glassdoor.com/Overview/Working-at-StarTek-EI_IE6686.11,18.htm",StarTek,168
675,nyse:amt,Financials,General Financial,8043,"https://www.glassdoor.com/Overview/Working-at-American-Tower-EI_IE8043.11,25.htm",American Tower,131
676,nasdaq:blmn,Consumer Services,Travel & Leisure,123306,"https://www.glassdoor.com/Overview/Working-at-Bonefish-Grill-EI_IE123306.11,25.htm",Bonefish Grill,120
677,nasdaq:catm,Industrials,Support Services,15467,"https://www.glassdoor.com/Overview/Working-at-Cardtronics-EI_IE15467.11,22.htm",Cardtronics,50
678,nyse:rf,Financials,Banks,1397,"https://www.glassdoor.com/Overview/Working-at-Regions-Financial-EI_IE1397.11,28.htm",Regions Financial,348
679,lon:merl,Consumer Services,Travel & Leisure,140203,"https://www.glassdoor.com/Overview/Working-at-Merlin-Entertainments-EI_IE140203.11,32.htm",Merlin Entertainments,139
680,nasdaq:urbn,Consumer Services,General Retailers,2372,"https://www.glassdoor.com/Overview/Working-at-Urban-Outfitters-EI_IE2372.11,27.htm",Urban Outfitters,311
681,nyse:apu,Utilities,"Gas, Water & Multi-utilities",3917,"https://www.glassdoor.com/Overview/Working-at-AmeriGas-EI_IE3917.11,19.htm",AmeriGas,99
682,nyse:skm,Telecommunications,Mobile Telecommunications,704360,"https://www.glassdoor.com/Overview/Working-at-SK-Hynix-EI_IE704360.11,19.htm",SK Hynix,37
683,nyse:sjm,Consumer Goods,Food Producers,362,"https://www.glassdoor.com/Overview/Working-at-The-J-M-Smucker-Company-EI_IE362.11,34.htm",The J M Smucker Company,147
684,nasdaq:payx,Industrials,Support Services,1762,"https://www.glassdoor.com/Overview/Working-at-Paychex-EI_IE1762.11,18.htm",Paychex,462
685,nyse:mo,Consumer Goods,Tobacco,528,"https://www.glassdoor.com/Overview/Working-at-Altria-EI_IE528.11,17.htm",Altria,157
686,nyse:eat,Consumer Services,Travel & Leisure,143310,"https://www.glassdoor.com/Overview/Working-at-Chili-s-Grill-and-Bar-EI_IE143310.11,32.htm",Chili s Grill and Bar,305
687,nyse:aks,Basic Materials,Industrial Metals,2632,"https://www.glassdoor.com/Overview/Working-at-AK-Steel-Holding-Corporation-EI_IE2632.11,39.htm",AK Steel Holding Corporation,90
688,lon:mony,Consumer Services,Media,33122,"https://www.glassdoor.com/Overview/Working-at-MoneySuperMarket-EI_IE33122.11,27.htm",MoneySuperMarket,23
689,nyse:txt,Industrials,Aerospace & Defense,139469,"https://www.glassdoor.com/Overview/Working-at-Kautex-EI_IE139469.11,17.htm",Kautex,35
690,nyse:mth,Consumer Goods,Household Goods,224,"https://www.glassdoor.com/Overview/Working-at-Meritage-Homes-EI_IE224.11,25.htm",Meritage Homes,64
691,nyse:cb,Financials,Nonlife Insurance,150,"https://www.glassdoor.com/Overview/Working-at-Chubb-EI_IE150.11,16.htm",Chubb,245
692,nasdaq:avgo,Technology,Technology Hardware & Equipment,6926,"https://www.glassdoor.com/Overview/Working-at-Broadcom-EI_IE6926.11,19.htm",Broadcom,552
693,nyse:antm,Health Care,Health Care Equipment & Services,925157,"https://www.glassdoor.com/Overview/Working-at-Anthem-EI_IE925157.11,17.htm",Anthem,503
694,asx:amc,,,33818,"https://www.glassdoor.com/Overview/Working-at-Amcor-Rigid-Plastics-EI_IE33818.11,31.htm",Amcor Rigid Plastics,60
695,nasdaq:xlnx,Technology,Technology Hardware & Equipment,2063,"https://www.glassdoor.com/Overview/Working-at-Xilinx-EI_IE2063.11,17.htm",Xilinx,180
696,xetra:evt,,,11670,"https://www.glassdoor.com/Overview/Working-at-Evotec-EI_IE11670.11,17.htm",Evotec,14
697,nyse:bbt,Financials,Banks,1893,"https://www.glassdoor.com/Overview/Working-at-BB-and-T-EI_IE1893.11,19.htm",BB and T,432
698,lon:amfw,Oil & Gas,"Oil Equipment, Services & Distribution",10840,"https://www.glassdoor.com/Overview/Working-at-Amec-Foster-Wheeler-EI_IE10840.11,30.htm",Amec Foster Wheeler,459
699,nyse:ba,Industrials,Aerospace & Defense,102,"https://www.glassdoor.com/Overview/Working-at-Boeing-EI_IE102.11,17.htm",Boeing,1876
700,lon:plp,,,804838,"https://www.glassdoor.com/Overview/Working-at-Polypipe-EI_IE804838.11,19.htm",Polypipe,7
701,nyse:tdy,Industrials,Aerospace & Defense,9818,"https://www.glassdoor.com/Overview/Working-at-Teledyne-Technologies-EI_IE9818.11,32.htm",Teledyne Technologies,148
702,nyse:vslr,Utilities,Electricity,696586,"https://www.glassdoor.com/Overview/Working-at-Vivint-Solar-EI_IE696586.11,23.htm",Vivint Solar,204
703,nyse:abb,Industrials,Industrial Engineering,3076,"https://www.glassdoor.com/Overview/Working-at-ABB-EI_IE3076.11,14.htm",ABB,835
704,nyse:ssl,Basic Materials,Chemicals,5740,"https://www.glassdoor.com/Overview/Working-at-Sasol-EI_IE5740.11,16.htm",Sasol,61
705,nasdaq:csco,Technology,Technology Hardware & Equipment,1425,"https://www.glassdoor.com/Overview/Working-at-Cisco-Systems-EI_IE1425.11,24.htm",Cisco Systems,2354
706,nasdaq:jd,Consumer Services,General Retailers,771082,"https://www.glassdoor.com/Overview/Working-at-JD-com-EI_IE771082.11,17.htm",JD com,28
707,nyse:asgn,Industrials,Support Services,13916,"https://www.glassdoor.com/Overview/Working-at-Apex-Systems-EI_IE13916.11,23.htm",Apex Systems,384
708,nyse:hal,Oil & Gas,"Oil Equipment, Services & Distribution",307,"https://www.glassdoor.com/Overview/Working-at-Halliburton-EI_IE307.11,22.htm",Halliburton,903
709,nasdaq:cmco,Industrials,Industrial Engineering,5683,"https://www.glassdoor.com/Overview/Working-at-Columbus-McKinnon-EI_IE5683.11,28.htm",Columbus McKinnon,28
710,nyse:bk,Financials,Financial Services,78,"https://www.glassdoor.com/Overview/Working-at-BNY-Mellon-EI_IE78.11,21.htm",BNY Mellon,1036
711,nyse:nvs,Health Care,Pharmaceuticals & Biotechnology,10088,"https://www.glassdoor.com/Overview/Working-at-Alcon-EI_IE10088.11,16.htm",Alcon,338
712,nyse:tgna,Consumer Services,Media,9054,"https://www.glassdoor.com/Overview/Working-at-CareerBuilder-EI_IE9054.11,24.htm",CareerBuilder,221
713,xetra:ads,Consumer Services,,10692,"https://www.glassdoor.com/Overview/Working-at-adidas-EI_IE10692.11,17.htm",adidas,451
714,nyse:sne,Consumer Goods,Leisure Goods,19973,"https://www.glassdoor.com/Overview/Working-at-Sony-Electronics-EI_IE19973.11,27.htm",Sony Electronics,279
715,nasdaq:biib,Health Care,Pharmaceuticals & Biotechnology,1336,"https://www.glassdoor.com/Overview/Working-at-Biogen-EI_IE1336.11,17.htm",Biogen,262
716,nasdaq:asna,Consumer Services,General Retailers,1972,"https://www.glassdoor.com/Overview/Working-at-Ann-Taylor-EI_IE1972.11,21.htm",Ann Taylor,238
717,nasdaq:cdw,Technology,Software & Computer Services,2347,"https://www.glassdoor.com/Overview/Working-at-CDW-EI_IE2347.11,14.htm",CDW,366
718,nyse:apc,Oil & Gas,Oil & Gas Producers,48,"https://www.glassdoor.com/Overview/Working-at-Anadarko-Petroleum-EI_IE48.11,29.htm",Anadarko Petroleum,176
719,nyse:hpe,Technology,Software & Computer Services,1093046,"https://www.glassdoor.com/Overview/Working-at-Hewlett-Packard-Enterprise-HPE-EI_IE1093046.11,41.htm",Hewlett Packard Enterprise HPE,2110
720,nasdaq:nxst,Consumer Services,Media,14983,"https://www.glassdoor.com/Overview/Working-at-Nexstar-Broadcasting-EI_IE14983.11,31.htm",Nexstar Broadcasting,82
721,nyse:lb,Consumer Services,General Retailers,13902,"https://www.glassdoor.com/Overview/Working-at-Bath-and-Body-Works-EI_IE13902.11,30.htm",Bath and Body Works,283
722,nasdaq:ppc,Consumer Goods,Food Producers,533,"https://www.glassdoor.com/Overview/Working-at-Pilgrim-s-Pride-EI_IE533.11,26.htm",Pilgrim s Pride,164
723,nyse:duk,Utilities,"Gas, Water & Multi-utilities",211,"https://www.glassdoor.com/Overview/Working-at-Duke-Energy-EI_IE211.11,22.htm",Duke Energy,318
724,epa:bn,Consumer Goods,Food Producers,148654,"https://www.glassdoor.com/Overview/Working-at-Nutricia-EI_IE148654.11,19.htm",Nutricia,26
725,nyse:stz,Consumer Goods,Beverages,805,"https://www.glassdoor.com/Overview/Working-at-Constellation-Brands-EI_IE805.11,31.htm",Constellation Brands,82
726,nyse:chgg,Consumer Services,General Retailers,237819,"https://www.glassdoor.com/Overview/Working-at-Chegg-EI_IE237819.11,16.htm",Chegg,152
727,nyse:bby,Consumer Services,General Retailers,307701,"https://www.glassdoor.com/Overview/Working-at-Geek-Squad-EI_IE307701.11,21.htm",Geek Squad,205
728,nasdaq:mchp,Technology,Technology Hardware & Equipment,2298,"https://www.glassdoor.com/Overview/Working-at-Microchip-Technology-EI_IE2298.11,31.htm",Microchip Technology,191
729,nyse:mas,Industrials,Construction & Materials,20074,"https://www.glassdoor.com/Overview/Working-at-Milgard-Manufacturing-EI_IE20074.11,32.htm",Milgard Manufacturing,62
730,nyse:eth,Consumer Goods,Household Goods,1277,"https://www.glassdoor.com/Overview/Working-at-Ethan-Allen-EI_IE1277.11,22.htm",Ethan Allen,66
731,nyse:aon,Financials,Nonlife Insurance,53,"https://www.glassdoor.com/Overview/Working-at-Aon-EI_IE53.11,14.htm",Aon,609
732,bit:lux,,,20312,"https://www.glassdoor.com/Overview/Working-at-Pearle-Vision-EI_IE20312.11,24.htm",Pearle Vision,47
733,nasdaq:tcbk,Financials,Banks,374900,"https://www.glassdoor.com/Overview/Working-at-Tri-Counties-Bank-EI_IE374900.11,28.htm",Tri Counties Bank,21
734,nyse:flo,Consumer Goods,Food Producers,261,"https://www.glassdoor.com/Overview/Working-at-Flowers-Foods-EI_IE261.11,24.htm",Flowers Foods,121
735,lon:rto,Industrials,Support Services,450016,"https://www.glassdoor.com/Overview/Working-at-Rentokil-North-America-EI_IE450016.11,33.htm",Rentokil North America,37
736,nyse:peg,Utilities,Electricity,16719,"https://www.glassdoor.com/Overview/Working-at-PSEG-EI_IE16719.11,15.htm",PSEG,150
737,nyse:ir,Industrials,Industrial Engineering,349,"https://www.glassdoor.com/Overview/Working-at-Ingersoll-Rand-EI_IE349.11,25.htm",Ingersoll Rand,414
738,nyse:wage,Industrials,Support Services,30918,"https://www.glassdoor.com/Overview/Working-at-WageWorks-EI_IE30918.11,20.htm",WageWorks,103
739,nyse:cbg,Financials,Real Estate Investment & Services,465818,"https://www.glassdoor.com/Overview/Working-at-CBRE-EI_IE465818.11,15.htm",CBRE,698
740,nyse:stay,Consumer Services,Travel & Leisure,414944,"https://www.glassdoor.com/Overview/Working-at-Extended-Stay-America-EI_IE414944.11,32.htm",Extended Stay America,168
741,nyse:dri,Consumer Services,Travel & Leisure,850172,"https://www.glassdoor.com/Overview/Working-at-Cheddar-s-EI_IE850172.11,20.htm",Cheddar s,109
742,nyse:qsr,,Food Producers,14706,"https://www.glassdoor.com/Overview/Working-at-Popeyes-EI_IE14706.11,18.htm",Popeyes,150
743,nasdaq:fast,Industrials,Support Services,1391,"https://www.glassdoor.com/Overview/Working-at-Fastenal-EI_IE1391.11,19.htm",Fastenal,352
744,nysemkt:imo,Oil & Gas,Oil & Gas Producers,3793,"https://www.glassdoor.com/Overview/Working-at-Imperial-Oil-EI_IE3793.11,23.htm",Imperial Oil,89
745,nasdaq:ca,Technology,Software & Computer Services,167,"https://www.glassdoor.com/Overview/Working-at-CA-Technologies-EI_IE167.11,26.htm",CA Technologies,604
746,nyse:ecl,Basic Materials,Chemicals,222,"https://www.glassdoor.com/Overview/Working-at-Ecolab-EI_IE222.11,17.htm",Ecolab,395
747,nyse:a,Industrials,Electronic & Electrical Equipment,9711,"https://www.glassdoor.com/Overview/Working-at-Agilent-Technologies-EI_IE9711.11,31.htm",Agilent Technologies,389
748,xetra:dai,,Automobiles & Parts,249447,"https://www.glassdoor.com/Overview/Working-at-Mercedes-Benz-Research-and-Development-North-America-EI_IE249447.11,63.htm",Mercedes Benz Research and Development North America,42
749,nyse:eqt,Oil & Gas,Oil & Gas Producers,233,"https://www.glassdoor.com/Overview/Working-at-EQT-Corporation-EI_IE233.11,26.htm",EQT Corporation,45
750,nyse:serv,Consumer Services,General Retailers,596,"https://www.glassdoor.com/Overview/Working-at-ServiceMaster-EI_IE596.11,24.htm",ServiceMaster,217
751,nyse:bax,Health Care,Health Care Equipment & Services,83,"https://www.glassdoor.com/Overview/Working-at-Baxter-EI_IE83.11,17.htm",Baxter,540
752,nasdaq:prxl,Health Care,Health Care Equipment & Services,5334,"https://www.glassdoor.com/Overview/Working-at-PAREXEL-EI_IE5334.11,18.htm",PAREXEL,363
753,nasdaq:celg,Health Care,Pharmaceuticals & Biotechnology,1235,"https://www.glassdoor.com/Overview/Working-at-Celgene-EI_IE1235.11,18.htm",Celgene,125
754,nasdaq:synt,Technology,Software & Computer Services,5304,"https://www.glassdoor.com/Overview/Working-at-Syntel-EI_IE5304.11,17.htm",Syntel,391
755,nyse:tru,Industrials,Support Services,11441,"https://www.glassdoor.com/Overview/Working-at-TransUnion-EI_IE11441.11,21.htm",TransUnion,211
756,nyse:mtu,Financials,Banks,13322,"https://www.glassdoor.com/Overview/Working-at-Mitsubishi-UFJ-Financial-Group-EI_IE13322.11,41.htm",Mitsubishi UFJ Financial Group,102
757,lon:wtb,Consumer Services,Travel & Leisure,300420,"https://www.glassdoor.com/Overview/Working-at-Costa-Coffee-EI_IE300420.11,23.htm",Costa Coffee,65
758,nasdaq:bamm,,Travel & Leisure,1860,"https://www.glassdoor.com/Overview/Working-at-Books-A-Million-EI_IE1860.11,26.htm",Books A Million,168
759,nyse:tdoc,Health Care,Health Care Equipment & Services,305875,"https://www.glassdoor.com/Overview/Working-at-Teladoc-EI_IE305875.11,18.htm",Teladoc,40
760,nyse:pkg,Industrials,General Industrials,9610,"https://www.glassdoor.com/Overview/Working-at-PCA-EI_IE9610.11,14.htm",PCA,85
761,nyse:spn,Oil & Gas,"Oil Equipment, Services & Distribution",1698,"https://www.glassdoor.com/Overview/Working-at-Superior-Energy-EI_IE1698.11,26.htm",Superior Energy,63
762,nyse:c,Financials,Banks,8843,"https://www.glassdoor.com/Overview/Working-at-Citi-EI_IE8843.11,17.htm",Citi,2045
763,nyse:mcd,Consumer Services,Travel & Leisure,432,"https://www.glassdoor.com/Overview/Working-at-McDonald-s-EI_IE432.11,21.htm",McDonald s,1623
764,nyse:mgm,Consumer Services,Travel & Leisure,1260,"https://www.glassdoor.com/Overview/Working-at-MGM-Resorts-International-EI_IE1260.11,36.htm",MGM Resorts International,272
765,nasdaq:ttgt,Consumer Services,Media,15925,"https://www.glassdoor.com/Overview/Working-at-TechTarget-EI_IE15925.11,21.htm",TechTarget,81
766,nasdaq:aaap,Health Care,Pharmaceuticals & Biotechnology,979245,"https://www.glassdoor.com/Overview/Working-at-Advanced-Accelerator-Applications-EI_IE979245.11,44.htm",Advanced Accelerator Applications,4
767,tsx:cara,,,12051,"https://www.glassdoor.com/Overview/Working-at-Cara-Operations-EI_IE12051.11,26.htm",Cara Operations,54
768,nasdaq:csco,Technology,Technology Hardware & Equipment,319551,"https://www.glassdoor.com/Overview/Working-at-AppDynamics-EI_IE319551.11,22.htm",AppDynamics,127
769,nyse:ccl,Consumer Services,Travel & Leisure,806,"https://www.glassdoor.com/Overview/Working-at-Carnival-EI_IE806.11,19.htm",Carnival,346
770,nasdaq:tngo,Technology,Software & Computer Services,38196,"https://www.glassdoor.com/Overview/Working-at-Tangoe-EI_IE38196.11,17.htm",Tangoe,166
771,nasdaq:dest,Consumer Services,General Retailers,472155,"https://www.glassdoor.com/Overview/Working-at-Motherhood-Maternity-EI_IE472155.11,31.htm",Motherhood Maternity,46
772,nyse:cfg,Financials,Banks,13640,"https://www.glassdoor.com/Overview/Working-at-Citizens-Bank-EI_IE13640.11,24.htm",Citizens Bank,404
773,nyse:mga,Consumer Goods,Automobiles & Parts,5767,"https://www.glassdoor.com/Overview/Working-at-Magna-International-EI_IE5767.11,30.htm",Magna International,310
774,nasdaq:rvnc,Health Care,Pharmaceuticals & Biotechnology,1051196,"https://www.glassdoor.com/Overview/Working-at-Revance-Therapeutics-EI_IE1051196.11,31.htm",Revance Therapeutics,13
775,nasdaq:ftr,Telecommunications,Fixed Line Telecommunications,131305,"https://www.glassdoor.com/Overview/Working-at-Frontier-Communications-EI_IE131305.11,34.htm",Frontier Communications,503
776,xetra:sy1,,,23392,"https://www.glassdoor.com/Overview/Working-at-Symrise-EI_IE23392.11,18.htm",Symrise,35
777,nyse:i,Telecommunications,Mobile Telecommunications,6730,"https://www.glassdoor.com/Overview/Working-at-Intelsat-General-EI_IE715215.11,27.htm",Intelsat General,62
778,nasdaq:eng,,,8419,"https://www.glassdoor.com/Overview/Working-at-ENGlobal-EI_IE8419.11,19.htm",ENGlobal,19
779,xetra:vow3,,,8405,"https://www.glassdoor.com/Overview/Working-at-Ducati-EI_IE8405.11,17.htm",Ducati,9
780,otcbb:telny,Telecommunications,Mobile Telecommunications,11282,"https://www.glassdoor.com/Overview/Working-at-Telenor-EI_IE11282.11,18.htm",Telenor,223
781,nyse:q,Health Care,Pharmaceuticals & Biotechnology,8347,"https://www.glassdoor.com/Overview/Working-at-IQVIA-EI_IE8347.11,16.htm",IQVIA,820
